trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
30439A463B2278,,,27089,27,"",0,0,5.19608256
30439A463B2278,,,27090,28,"",0,0,5.572307
30439A463B2278,,,27614,29,"",0,0,5.75089308
30439A463B2278,,,27613,30,"",0,0,6.04316302
30439A463B2278,,,27092,31,"",0,0,6.19785224
30439A463B2278,,,27201,32,"",0,0,6.40910145
30439A463B2278,06:45:00,06:45:00,27093,33,"",0,0,6.66317859
31996A537B2278,06:25:00,06:30:00,28047,1,"",0,0,0
31996A537B2278,06:45:00,06:50:00,27744,2,"",0,0,12.53985162
31996A537B2278,07:25:00,07:30:00,27743,3,"",0,0,35.75947769
31996A537B2278,07:45:00,07:50:00,27633,4,"",0,0,45.6060823
31996A537B2278,07:55:00,08:00:00,28048,5,"",0,0,46.45216474
31996A537B2278,08:45:00,08:50:00,28049,6,"",0,0,74.77292704
31996A537B2278,09:25:00,09:25:00,28050,7,"",0,0,102.12056601
30440A463B2278,05:45:00,05:45:00,27093,1,"",0,0,0
30440A463B2278,,,27091,2,"",0,0,0.16224969
30440A463B2278,,,27632,3,"",0,0,0.46631336
30440A463B2278,,,27615,4,"",0,0,0.70993967
30440A463B2278,,,27617,5,"",0,0,0.87900062
30440A463B2278,,,27616,6,"",0,0,1.08724404
30440A463B2278,,,27618,7,"",0,0,1.45057848
30440A463B2278,,,27619,8,"",0,0,1.52370207
30440A463B2278,05:55:00,05:55:00,27631,9,"",0,0,1.67234254
30440A463B2278,,,27621,10,"",0,0,1.76380694
30440A463B2278,,,27081,11,"",0,0,1.8657644
30440A463B2278,,,27612,12,"",0,0,2.11369467
30440A463B2278,,,27611,13,"",0,0,2.21217092
30440A463B2278,,,27610,14,"",0,0,2.44918815
30440A463B2278,,,27608,15,"",0,0,2.69444846
30440A463B2278,,,27607,16,"",0,0,2.87980289
30440A463B2278,,,27606,17,"",0,0,3.04125095
30440A463B2278,,,27605,18,"",0,0,3.26677609
30440A463B2278,,,27604,19,"",0,0,3.43253118
30440A463B2278,,,27603,20,"",0,0,3.60263885
30440A463B2278,,,27602,21,"",0,0,3.77428954
30440A463B2278,,,27601,22,"",0,0,3.94261347
30440A463B2278,,,27600,23,"",0,0,4.11093909
30440A463B2278,,,27094,24,"",0,0,4.25912047
30440A463B2278,,,27095,25,"",0,0,4.44139467
30440A463B2278,06:05:00,06:05:00,27096,26,"",0,0,4.5954114
30440A463B2278,,,27599,27,"",0,0,4.87376194
30440A463B2278,,,27625,28,"",0,0,5.08758539
30440A463B2278,06:15:00,06:15:00,27633,29,"",0,0,5.36780314
31316A463B2278,05:45:00,05:45:00,27000,1,"",0,0,0
31316A463B2278,,,27271,2,"",0,0,0.28104345
31316A463B2278,,,27269,3,"",0,0,0.4262398
31316A463B2278,,,27268,4,"",0,0,0.59404849
31316A463B2278,,,27267,5,"",0,0,0.76476713
31316A463B2278,,,27266,6,"",0,0,1.15711904
31316A463B2278,,,27265,7,"",0,0,1.43033459
31316A463B2278,,,27264,8,"",0,0,1.55745617
31316A463B2278,,,27263,9,"",0,0,1.95403505
31316A463B2278,,,26987,10,"",0,0,2.23727626
31316A463B2278,,,26988,11,"",0,0,2.48107933
31316A463B2278,,,26989,12,"",0,0,2.6171112
31316A463B2278,05:55:00,05:55:00,27655,13,"",0,0,2.76018472
31316A463B2278,,,26990,14,"",0,0,3.06270029
31316A463B2278,,,26991,15,"",0,0,3.30259251
31316A463B2278,,,27262,16,"",0,0,3.47320946
31316A463B2278,,,27261,17,"",0,0,3.61998599
31316A463B2278,,,27260,18,"",0,0,3.8611856
31316A463B2278,,,27259,19,"",0,0,3.99111832
31316A463B2278,,,27257,20,"",0,0,4.11692718
31316A463B2278,,,27256,21,"",0,0,4.42366137
31316A463B2278,,,27255,22,"",0,0,4.64765231
31316A463B2278,06:05:00,06:05:00,27253,23,"",0,0,4.76339534
31316A463B2278,,,27254,24,"",0,0,4.96856767
31316A463B2278,,,27252,25,"",0,0,5.20621733
31316A463B2278,06:15:00,06:15:00,27633,26,"",0,0,5.53464458
89715A537B2278,9:50:00,9:50:00,27633,1,"",0,0,0
89715A537B2278,9:52:00,9:52:00,26786,2,"",0,0,0.54503945
89715A537B2278,10:05:00,10:05:00,27742,3,"",0,0,5.36381859
89715A537B2278,10:15:00,10:15:00,27743,4,"",0,0,13.18645781
89715A537B2278,10:45:00,10:45:00,27744,5,"",0,0,36.77374041
89715A537B2278,10:50:00,10:50:00,27745,6,"",0,0,40.99372748
89715A537B2278,11:02:00,11:02:00,27746,7,"",0,0,44.53120706
89715A537B2278,11:20:00,11:20:00,28047,8,"",0,0,50.54355166
30418A463B2278,05:45:00,05:45:00,26816,1,"",0,0,0
30418A463B2278,,,27516,2,"",0,0,1.06704542
30418A463B2278,,,27517,3,"",0,0,1.19043643
30418A463B2278,,,27518,4,"",0,0,1.31911834
30418A463B2278,,,27519,5,"",0,0,1.5384163
30418A463B2278,,,26863,6,"",0,0,1.68429532
30418A463B2278,,,26862,7,"",0,0,1.87343767
30418A463B2278,05:55:00,05:55:00,26861,8,"",0,0,2.03878457
30418A463B2278,,,27523,9,"",0,0,2.44561583
30418A463B2278,,,27524,10,"",0,0,2.57881507
30418A463B2278,,,27525,11,"",0,0,2.76684181
30418A463B2278,,,27526,12,"",0,0,2.82635574
30418A463B2278,,,27527,13,"",0,0,2.9363686
30418A463B2278,,,27528,14,"",0,0,3.08218603
30418A463B2278,,,27529,15,"",0,0,3.36559297
30418A463B2278,,,27531,16,"",0,0,3.49547078
30418A463B2278,,,27532,17,"",0,0,3.65002096
30418A463B2278,,,27533,18,"",0,0,3.87095434
30418A463B2278,,,27534,19,"",0,0,4.06043265
30418A463B2278,,,27535,20,"",0,0,4.29437929
30418A463B2278,06:05:00,06:05:00,27628,21,"",0,0,4.51098837
30418A463B2278,,,27627,22,"",0,0,4.62784218
30418A463B2278,,,27626,23,"",0,0,4.69280054
30418A463B2278,06:15:00,06:15:00,27633,24,"",0,0,5.06388994
30980A527B2278,06:45:00,06:45:00,27093,1,"",0,0,0
30980A527B2278,,,27091,2,"",0,0,0.16224969
30980A527B2278,,,27641,3,"",0,0,0.63136393
30980A527B2278,,,27632,4,"",0,0,0.86675256
30980A527B2278,,,27615,5,"",0,0,1.11037886
30980A527B2278,,,27617,6,"",0,0,1.27943982
30980A527B2278,,,27616,7,"",0,0,1.48768323
30980A527B2278,,,27618,8,"",0,0,1.85101768
30980A527B2278,,,27619,9,"",0,0,1.92414127
30980A527B2278,06:55:00,06:55:00,27631,10,"",0,0,2.07278173
30980A527B2278,,,27621,11,"",0,0,2.16424613
30980A527B2278,,,27081,12,"",0,0,2.2662036
30980A527B2278,,,27612,13,"",0,0,2.51413387
30980A527B2278,,,27611,14,"",0,0,2.61261011
30980A527B2278,,,27610,15,"",0,0,2.84962735
30980A527B2278,,,27608,16,"",0,0,3.09488766
30980A527B2278,,,27607,17,"",0,0,3.28024208
30980A527B2278,,,27606,18,"",0,0,3.44169015
30980A527B2278,,,27605,19,"",0,0,3.66721529
30980A527B2278,,,27604,20,"",0,0,3.83297037
30980A527B2278,,,27603,21,"",0,0,4.00307804
30980A527B2278,,,27602,22,"",0,0,4.17472874
30980A527B2278,,,27601,23,"",0,0,4.34305267
30980A527B2278,,,27600,24,"",0,0,4.51137828
30980A527B2278,,,27094,25,"",0,0,4.65955966
30980A527B2278,,,27095,26,"",0,0,4.84183387
30980A527B2278,07:05:00,07:05:00,27096,27,"",0,0,4.9958506
30980A527B2278,,,27599,28,"",0,0,5.27420114
30980A527B2278,,,27625,29,"",0,0,5.48802458
30980A527B2278,07:15:00,07:15:00,27633,30,"",0,0,5.76824234
31011A462B2278,07:00:00,07:00:00,28047,1,"",0,0,0
31011A462B2278,07:03:00,07:03:00,781795,2,"",0,0,0.51366553
31011A462B2278,07:08:00,07:08:00,27746,3,"",0,0,3.83887125
31011A462B2278,07:20:00,07:20:00,27745,4,"",0,0,7.86000369
31011A462B2278,07:25:00,07:25:00,27744,5,"",0,0,12.00413545
31011A462B2278,07:50:00,07:50:00,27743,6,"",0,0,35.22533191
31011A462B2278,08:10:00,08:10:00,781762,7,"",0,0,46.90619058
31011A462B2278,08:20:00,08:20:00,27633,8,"",0,0,48.05097966
31011A462B2278,08:25:00,08:25:00,26786,9,"",0,0,48.60009734
26242A475B2277,08:00:00,08:00:00,22202,1,"",0,0,0
26242A475B2277,08:08:00,08:08:00,22221,2,"",0,0,3.03826478
26242A475B2277,08:15:00,08:15:00,22222,3,"",0,0,4.15986419
26242A475B2277,08:19:00,08:19:00,22223,4,"",0,0,4.82775093
26242A475B2277,08:21:00,08:21:00,22224,5,"",0,0,5.10904474
26242A475B2277,08:23:00,08:23:00,22225,6,"",0,0,5.4155813
26242A475B2277,08:28:00,08:28:00,22226,7,"",0,0,6.20596164
26242A475B2277,08:35:00,08:35:00,22229,8,"",0,0,7.21427369
26242A475B2277,08:39:00,08:39:00,22228,9,"",0,0,8.3097383
26242A475B2277,08:44:00,08:44:00,29679,10,"",0,0,9.67261269
26242A475B2277,08:49:00,08:49:00,22228,11,"",0,0,11.02975166
26242A475B2277,08:53:00,08:53:00,22229,12,"",0,0,12.05351326
26242A475B2277,08:58:00,08:58:00,22226,13,"",0,0,13.13373764
26242A475B2277,09:02:00,09:02:00,22264,14,"",0,0,14.09593654
26242A475B2277,09:04:00,09:04:00,22224,15,"",0,0,14.40338501
26242A475B2277,09:06:00,09:06:00,22267,16,"",0,0,14.67054502
26242A475B2277,09:10:00,09:10:00,22222,17,"",0,0,15.14095171
26242A475B2277,09:20:00,09:20:00,29680,18,"",0,0,16.82460754
26242A475B2277,09:30:00,09:30:00,22202,19,"",0,0,18.52432207
26242A475B2277,09:37:00,09:37:00,22208,20,"",0,0,21.88377182
26242A475B2277,09:42:00,09:42:00,22209,21,"",0,0,24.15379178
26242A475B2277,09:45:00,09:45:00,22210,22,"",0,0,25.16231098
26242A475B2277,09:48:00,09:48:00,22211,23,"",0,0,25.82092627
26242A475B2277,09:52:00,09:52:00,22219,24,"",0,0,28.23064017
26242A475B2277,09:55:00,09:55:00,22213,25,"",0,0,28.88685599
26242A475B2277,09:58:00,09:58:00,22214,26,"",0,0,29.96023229
26242A475B2277,10:02:00,10:02:00,22262,27,"",0,0,31.17486882
26242A475B2277,10:09:00,10:09:00,22216,28,"",0,0,32.42663845
26242A475B2277,10:15:00,10:15:00,22217,29,"",0,0,35.08276233
26242A475B2277,10:17:00,10:17:00,22218,30,"",0,0,35.72966823
26242A475B2277,10:25:00,10:25:00,22216,31,"",0,0,37.86822317
26242A475B2277,10:28:00,10:28:00,22215,32,"",0,0,39.09049364
26242A475B2277,10:32:00,10:32:00,22214,33,"",0,0,40.25901654
26242A475B2277,10:35:00,10:35:00,22213,34,"",0,0,41.39264783
26242A475B2277,10:38:00,10:38:00,22212,35,"",0,0,42.09985054
26242A475B2277,10:42:00,10:42:00,22211,36,"",0,0,44.50985327
26242A475B2277,10:45:00,10:45:00,22210,37,"",0,0,45.04133066
26242A475B2277,10:48:00,10:48:00,22209,38,"",0,0,46.1817159
26242A475B2277,10:53:00,10:53:00,22263,39,"",0,0,48.44202359
26242A475B2277,11:00:00,11:00:00,22202,40,"",0,0,51.77687899
30999A462B2278,17:05:00,17:05:00,781762,1,"",0,0,0
30999A462B2278,17:20:00,17:20:00,27633,2,"",0,0,1.14431351
30999A462B2278,17:22:00,17:22:00,26786,3,"",0,0,1.69343119
30999A462B2278,17:35:00,17:35:00,27742,4,"",0,0,6.51221033
30999A462B2278,17:45:00,17:45:00,27743,5,"",0,0,14.33484955
30999A462B2278,18:15:00,18:15:00,27744,6,"",0,0,37.92213215
30999A462B2278,18:20:00,18:20:00,27745,7,"",0,0,42.14211922
30999A462B2278,18:32:00,18:32:00,27746,8,"",0,0,45.6795988
30999A462B2278,18:45:00,18:45:00,28047,9,"",0,0,51.6919434
31320A462B2278,15:45:00,15:45:00,27633,1,"",0,0,0
31320A462B2278,,,27469,2,"",0,0,0.20733591
31320A462B2278,,,26759,3,"",0,0,0.39991078
31320A462B2278,,,26760,4,"",0,0,0.57766249
31320A462B2278,,,26848,5,"",0,0,0.63984348
31320A462B2278,,,26849,6,"",0,0,0.78513602
31320A462B2278,,,27121,7,"",0,0,1.11872138
31320A462B2278,,,27122,8,"",0,0,1.28631818
31320A462B2278,,,27123,9,"",0,0,1.48605816
31320A462B2278,,,27542,10,"",0,0,1.76909176
31320A462B2278,,,27124,11,"",0,0,1.88690169
31320A462B2278,,,27125,12,"",0,0,1.96721315
31320A462B2278,,,27126,13,"",0,0,2.11697553
31320A462B2278,15:55:00,15:55:00,27127,14,"",0,0,2.30812178
31320A462B2278,,,27128,15,"",0,0,2.47873468
31320A462B2278,,,27129,16,"",0,0,2.65202173
31320A462B2278,,,27130,17,"",0,0,2.83541402
31320A462B2278,,,27131,18,"",0,0,3.00970333
31320A462B2278,,,27132,19,"",0,0,3.11958319
31320A462B2278,,,27133,20,"",0,0,3.20616758
31320A462B2278,,,27553,21,"",0,0,3.41388231
31320A462B2278,,,27135,22,"",0,0,3.58603663
31320A462B2278,,,27136,23,"",0,0,3.80510885
31320A462B2278,,,27137,24,"",0,0,3.9416956
31320A462B2278,,,27138,25,"",0,0,4.17387913
31320A462B2278,,,27558,26,"",0,0,4.44624381
31320A462B2278,,,27140,27,"",0,0,4.62801574
31320A462B2278,,,27560,28,"",0,0,4.74424804
31320A462B2278,,,27142,29,"",0,0,4.93635123
31320A462B2278,,,27143,30,"",0,0,5.1898118
31320A462B2278,16:05:00,16:05:00,27144,31,"",0,0,5.5499589
31320A462B2278,,,27145,32,"",0,0,5.90648279
31320A462B2278,,,27146,33,"",0,0,6.11805366
31320A462B2278,,,27147,34,"",0,0,6.24295563
31320A462B2278,,,27114,35,"",0,0,6.40347114
31320A462B2278,,,27148,36,"",0,0,6.51980138
31320A462B2278,,,27115,37,"",0,0,6.62731601
31320A462B2278,,,27149,38,"",0,0,6.96998815
31320A462B2278,,,27150,39,"",0,0,7.23125968
31320A462B2278,,,27151,40,"",0,0,7.41805897
31320A462B2278,,,27647,41,"",0,0,7.75051526
31320A462B2278,,,27152,42,"",0,0,7.95383112
31320A462B2278,16:15:00,16:15:00,27153,43,"",0,0,8.19258388
32190A623B2278,05:35:00,05:35:00,28191,1,"",0,0,0
32190A623B2278,,,27166,2,"",0,0,0.60765198
32190A623B2278,,,27167,3,"",0,0,0.97161022
32190A623B2278,,,27162,4,"",0,0,1.19124787
32190A623B2278,,,28203,5,"",0,0,1.33443699
32190A623B2278,,,28204,6,"",0,0,1.52509442
32190A623B2278,05:40:00,05:40:00,28205,7,"",0,0,1.74821465
32190A623B2278,,,27664,8,"",0,0,2.17852496
32190A623B2278,,,27193,9,"",0,0,2.60154089
32190A623B2278,,,27194,10,"",0,0,2.92097889
32190A623B2278,,,27195,11,"",0,0,3.10157395
32190A623B2278,05:45:00,05:45:00,27598,12,"",0,0,3.45015558
32190A623B2278,,,27597,13,"",0,0,3.63230902
32190A623B2278,,,27596,14,"",0,0,3.78475618
32190A623B2278,,,27118,15,"",0,0,3.90766843
32190A623B2278,,,27595,16,"",0,0,4.044265
32190A623B2278,,,27593,17,"",0,0,4.26865175
32190A623B2278,,,27592,18,"",0,0,4.56214887
32190A623B2278,05:50:00,05:50:00,27591,19,"",0,0,4.8872785
32190A623B2278,,,27590,20,"",0,0,4.99715075
32190A623B2278,,,27589,21,"",0,0,5.14479382
32190A623B2278,,,27588,22,"",0,0,5.25517059
32190A623B2278,,,27587,23,"",0,0,5.41789563
32190A623B2278,,,27586,24,"",0,0,5.63433729
32190A623B2278,,,27585,25,"",0,0,5.7962729
32190A623B2278,,,27583,26,"",0,0,5.95594188
32190A623B2278,,,27582,27,"",0,0,6.07432659
32190A623B2278,05:55:00,05:55:00,27581,28,"",0,0,6.25073584
32190A623B2278,,,27578,29,"",0,0,6.41480673
32190A623B2278,,,27577,30,"",0,0,6.67778891
32190A623B2278,,,27576,31,"",0,0,6.93798465
32190A623B2278,,,27574,32,"",0,0,7.11845261
32190A623B2278,,,27573,33,"",0,0,7.28891316
32190A623B2278,,,27572,34,"",0,0,7.46220855
32190A623B2278,06:00:00,06:00:00,27571,35,"",0,0,7.64057381
32190A623B2278,,,27570,36,"",0,0,7.78701915
32190A623B2278,,,27568,37,"",0,0,7.87637087
32190A623B2278,,,27567,38,"",0,0,7.97506187
32190A623B2278,,,27565,39,"",0,0,8.06153299
32190A623B2278,,,27564,40,"",0,0,8.14967168
32190A623B2278,,,27563,41,"",0,0,8.33155493
32190A623B2278,06:05:00,06:05:00,27562,42,"",0,0,8.41927976
32190A623B2278,,,27536,43,"",0,0,8.58987986
32190A623B2278,,,27537,44,"",0,0,8.64775657
32190A623B2278,,,27627,45,"",0,0,8.73332631
32190A623B2278,,,27626,46,"",0,0,8.79828467
32190A623B2278,06:15:00,06:15:00,27633,47,"",0,0,9.16937408
30958A462B2278,06:15:00,06:15:00,26957,1,"",0,0,0
30958A462B2278,,,27293,2,"",0,0,0.39862171
30958A462B2278,,,27292,3,"",0,0,0.62769999
30958A462B2278,,,27291,4,"",0,0,0.96429137
30958A462B2278,,,27290,5,"",0,0,1.16321559
30958A462B2278,,,27289,6,"",0,0,1.32314226
30958A462B2278,,,27288,7,"",0,0,1.62256309
30958A462B2278,,,27287,8,"",0,0,1.98922436
30958A462B2278,,,26972,9,"",0,0,2.20635793
30958A462B2278,,,27284,10,"",0,0,2.34111749
30958A462B2278,,,27283,11,"",0,0,2.4821536
30958A462B2278,,,27282,12,"",0,0,2.75567746
30958A462B2278,06:25:00,06:25:00,27281,13,"",0,0,2.93810779
30958A462B2278,,,760907,14,"",0,0,3.38440955
30958A462B2278,,,27277,15,"",0,0,3.72848803
30958A462B2278,,,27276,16,"",0,0,3.87201279
30958A462B2278,,,27275,17,"",0,0,4.23253497
30958A462B2278,,,27274,18,"",0,0,4.31696261
30958A462B2278,06:35:00,06:35:00,27273,19,"",0,0,4.52615252
30958A462B2278,,,27272,20,"",0,0,4.58880822
30958A462B2278,,,27254,21,"",0,0,4.73726962
30958A462B2278,,,27252,22,"",0,0,4.97491928
30958A462B2278,06:45:00,06:45:00,27633,23,"",0,0,5.30334653
30985A462B2278,06:15:00,06:15:00,27153,1,"",0,0,0
30985A462B2278,,,27561,2,"",0,0,0.15706173
30985A462B2278,,,27154,3,"",0,0,0.33751825
30985A462B2278,,,27155,4,"",0,0,0.4921402
30985A462B2278,,,26781,5,"",0,0,0.83734292
30985A462B2278,,,26780,6,"",0,0,1.31144567
30985A462B2278,,,26779,7,"",0,0,1.47741273
30985A462B2278,,,27504,8,"",0,0,1.55025311
30985A462B2278,,,27141,9,"",0,0,1.6738874
30985A462B2278,,,27559,10,"",0,0,1.77755042
30985A462B2278,,,27139,11,"",0,0,1.95339209
30985A462B2278,,,27557,12,"",0,0,2.27080207
30985A462B2278,,,27556,13,"",0,0,2.48416788
30985A462B2278,,,27555,14,"",0,0,2.63023513
30985A462B2278,06:25:00,06:25:00,27554,15,"",0,0,2.85068363
30985A462B2278,,,27134,16,"",0,0,3.0107605
30985A462B2278,,,27552,17,"",0,0,3.22851569
30985A462B2278,,,27551,18,"",0,0,3.33868341
30985A462B2278,,,27550,19,"",0,0,3.42727731
30985A462B2278,,,27549,20,"",0,0,3.59927198
30985A462B2278,,,27548,21,"",0,0,3.76865373
30985A462B2278,,,27547,22,"",0,0,3.94124922
30985A462B2278,,,27546,23,"",0,0,4.11186201
30985A462B2278,,,27545,24,"",0,0,4.32851304
30985A462B2278,,,27544,25,"",0,0,4.45415511
30985A462B2278,,,27543,26,"",0,0,4.54714592
30985A462B2278,,,27541,27,"",0,0,4.66697458
30985A462B2278,,,27540,28,"",0,0,4.928318
30985A462B2278,,,27539,29,"",0,0,5.12996014
30985A462B2278,,,27538,30,"",0,0,5.30970622
30985A462B2278,,,27535,31,"",0,0,5.63123775
30985A462B2278,06:35:00,06:35:00,27628,32,"",0,0,5.84784684
30985A462B2278,,,26786,33,"",0,0,6.09589013
30985A462B2278,,,27439,34,"",0,0,6.31598242
30985A462B2278,06:45:00,06:45:00,27633,35,"",0,0,6.70815653
89695A462B2278,09:05:00,09:05:00,781762,1,"",0,0,0
89695A462B2278,09:15:00,09:50:00,27633,2,"",0,0,1.14431351
89695A462B2278,09:52:00,09:52:00,26786,3,"",0,0,1.69343119
89695A462B2278,10:05:00,10:05:00,27742,4,"",0,0,6.51221033
89695A462B2278,10:15:00,10:15:00,27743,5,"",0,0,14.33484955
89695A462B2278,10:45:00,10:45:00,27744,6,"",0,0,37.92213215
89695A462B2278,10:50:00,10:50:00,27745,7,"",0,0,42.14211922
89695A462B2278,11:02:00,11:02:00,27746,8,"",0,0,45.6795988
89695A462B2278,11:15:00,11:15:00,28047,9,"",0,0,51.6919434
89711A537B2278,20:20:00,20:20:00,27633,1,"",0,0,0
89711A537B2278,20:22:00,20:22:00,26786,2,"",0,0,0.54503945
89711A537B2278,20:35:00,20:35:00,27742,3,"",0,0,5.36381859
89711A537B2278,20:45:00,20:45:00,27743,4,"",0,0,13.18645781
89711A537B2278,21:15:00,21:15:00,27744,5,"",0,0,36.77374041
89711A537B2278,21:20:00,21:20:00,27745,6,"",0,0,40.99372748
89711A537B2278,21:32:00,21:32:00,27746,7,"",0,0,44.53120706
89711A537B2278,21:40:00,21:40:00,28047,8,"",0,0,50.54355166
32191A463B2278,07:30:00,07:30:00,27093,1,"",0,0,0
32191A463B2278,,,27092,2,"",0,0,0.35816195
32191A463B2278,,,27185,3,"",0,0,0.66375271
32191A463B2278,,,28214,4,"",0,0,1.06031476
32191A463B2278,,,27186,5,"",0,0,1.61339274
32191A463B2278,,,27175,6,"",0,0,1.89921357
32191A463B2278,,,27188,7,"",0,0,2.12520142
32191A463B2278,,,27197,8,"",0,0,2.22272011
32191A463B2278,,,27189,9,"",0,0,2.36608374
32191A463B2278,07:40:00,07:40:00,27191,10,"",0,0,2.82469846
32191A463B2278,,,27664,11,"",0,0,3.02459912
32191A463B2278,,,27193,12,"",0,0,3.44141325
32191A463B2278,,,27194,13,"",0,0,3.76085125
32191A463B2278,,,27195,14,"",0,0,3.94144631
32191A463B2278,07:45:00,07:45:00,27598,15,"",0,0,4.29002794
32191A463B2278,,,27597,16,"",0,0,4.47218138
32191A463B2278,,,27596,17,"",0,0,4.62462854
32191A463B2278,,,27118,18,"",0,0,4.74754079
32191A463B2278,,,27595,19,"",0,0,4.88413736
32191A463B2278,,,27593,20,"",0,0,5.10852411
32191A463B2278,,,27592,21,"",0,0,5.40202123
32191A463B2278,07:50:00,07:50:00,27591,22,"",0,0,5.72715086
32191A463B2278,,,27590,23,"",0,0,5.83702311
32191A463B2278,,,27589,24,"",0,0,5.98466618
32191A463B2278,,,27588,25,"",0,0,6.09504295
32191A463B2278,,,27587,26,"",0,0,6.25776798
32191A463B2278,,,27586,27,"",0,0,6.47420965
32191A463B2278,,,27585,28,"",0,0,6.63614526
32191A463B2278,,,27583,29,"",0,0,6.79581424
32191A463B2278,,,27582,30,"",0,0,6.91419894
32191A463B2278,07:55:00,07:55:00,27581,31,"",0,0,7.0906082
32191A463B2278,,,27578,32,"",0,0,7.25467909
32191A463B2278,,,27577,33,"",0,0,7.51766127
32191A463B2278,,,27576,34,"",0,0,7.77785701
32191A463B2278,,,27574,35,"",0,0,7.95832497
32191A463B2278,,,27573,36,"",0,0,8.12878552
32191A463B2278,,,27572,37,"",0,0,8.30208091
32191A463B2278,08:00:00,08:00:00,27571,38,"",0,0,8.48044617
32191A463B2278,,,27570,39,"",0,0,8.62689151
32191A463B2278,,,27568,40,"",0,0,8.71624323
32191A463B2278,,,27567,41,"",0,0,8.81493423
32191A463B2278,,,27565,42,"",0,0,8.90140535
32191A463B2278,,,27564,43,"",0,0,8.98954404
32191A463B2278,,,27563,44,"",0,0,9.17142729
32191A463B2278,08:05:00,08:05:00,27562,45,"",0,0,9.25915212
32191A463B2278,,,27536,46,"",0,0,9.42975222
32191A463B2278,,,27537,47,"",0,0,9.48762893
32191A463B2278,,,27627,48,"",0,0,9.57319867
32191A463B2278,,,27626,49,"",0,0,9.63815703
32191A463B2278,08:15:00,08:15:00,27633,50,"",0,0,10.00924644
30428A463B2278,06:45:00,06:45:00,27358,1,"",0,0,0
30428A463B2278,,,26935,2,"",0,0,0.21266102
30428A463B2278,,,26936,3,"",0,0,0.29080358
30428A463B2278,,,26937,4,"",0,0,0.50137566
30428A463B2278,,,27357,5,"",0,0,0.93795142
30428A463B2278,,,27356,6,"",0,0,1.11062703
30428A463B2278,,,27355,7,"",0,0,1.40218725
30428A463B2278,,,26924,8,"",0,0,1.66016746
30428A463B2278,,,27354,9,"",0,0,1.95524752
30428A463B2278,,,27353,10,"",0,0,2.10290151
30428A463B2278,06:55:00,06:55:00,26910,11,"",0,0,2.73069609
30428A463B2278,,,27345,12,"",0,0,3.00133195
30428A463B2278,,,27344,13,"",0,0,3.12460621
30428A463B2278,,,27343,14,"",0,0,3.2849637
30428A463B2278,,,27342,15,"",0,0,3.39603488
30428A463B2278,,,27340,16,"",0,0,3.48841868
30428A463B2278,,,27339,17,"",0,0,3.68948281
30428A463B2278,,,27338,18,"",0,0,3.89575415
30428A463B2278,,,27337,19,"",0,0,4.04372549
30428A463B2278,07:05:00,07:05:00,27336,20,"",0,0,4.22687736
30428A463B2278,,,27297,21,"",0,0,4.50248131
30428A463B2278,,,27296,22,"",0,0,4.6274589
30428A463B2278,,,27294,23,"",0,0,4.74004096
30428A463B2278,07:15:00,07:15:00,27633,24,"",0,0,4.96581216
31999A591B2278,17:55:00,18:00:00,28047,1,"",0,0,0
31999A591B2278,18:15:00,18:20:00,27744,2,"",0,0,12.53985162
31999A591B2278,18:45:00,18:50:00,27743,3,"",0,0,35.75947769
31999A591B2278,19:05:00,19:10:00,28048,4,"",0,0,44.89015135
31999A591B2278,19:50:00,19:55:00,28049,5,"",0,0,73.21091365
31999A591B2278,20:30:00,20:30:00,28050,6,"",0,0,100.55855262
32007A591B2278,20:50:00,20:50:00,28050,1,"",0,0,0
32007A591B2278,21:25:00,21:30:00,28049,2,"",0,0,24.24319135
32007A591B2278,22:15:00,22:20:00,28048,3,"",0,0,51.8303063
32007A591B2278,22:40:00,22:45:00,27743,4,"",0,0,60.90286481
32007A591B2278,23:10:00,23:15:00,27744,5,"",0,0,84.48239978
32007A591B2278,23:35:00,23:35:00,28047,6,"",0,0,94.94304964
30970A462B2278,06:45:00,06:45:00,27633,1,"",0,0,0
30970A462B2278,,,26958,2,"",0,0,0.23971681
30970A462B2278,,,27034,3,"",0,0,0.54705401
30970A462B2278,,,27035,4,"",0,0,0.62457838
30970A462B2278,,,27202,5,"",0,0,0.72469868
30970A462B2278,,,27203,6,"",0,0,0.84303357
30970A462B2278,,,27037,7,"",0,0,1.03064103
30970A462B2278,,,27038,8,"",0,0,1.18488193
30970A462B2278,,,27039,9,"",0,0,1.36595172
30970A462B2278,,,27013,10,"",0,0,1.57774613
30970A462B2278,,,27014,11,"",0,0,1.71418309
30970A462B2278,,,27040,12,"",0,0,2.04555241
30970A462B2278,,,27041,13,"",0,0,2.15034882
30970A462B2278,,,27042,14,"",0,0,2.35155352
30970A462B2278,,,27043,15,"",0,0,2.44470739
30970A462B2278,06:55:00,06:55:00,27044,16,"",0,0,2.58370457
30970A462B2278,,,27045,17,"",0,0,2.70706227
30970A462B2278,,,27046,18,"",0,0,2.84877466
30970A462B2278,,,27047,19,"",0,0,2.97719985
30970A462B2278,,,27048,20,"",0,0,3.09964972
30970A462B2278,,,27049,21,"",0,0,3.1957896
30970A462B2278,,,27050,22,"",0,0,3.33373836
